period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,24,16,1.0,0.6,0.4,40,0,0,0,0,0,0,0,375.01983771709126,0.5020432692307693,0.4008984958089332,0.16774770244880075,120232.16364590949,1017.8892997727536,121250.05294568224,0,0,0.0,36,4,16,45.61923489110884,0.5199652777777778,54.81418918918919,980.7432432432438,27.242867867867883,0
2,4,21,19,18,0.5675675675675675,0.5135135135135135,0.4864864864864865,37,400,200,200,0.5,6,2,4,332.3707696479371,0.5001876876876877,0.2670566999936934,0.15377915455330504,121705.11750009606,290.2447147198992,121995.36221481596,1,0,0.43243243243243246,37,0,12,45.11786031781308,0.5335022522522522,53.316885964912274,986.7324561403499,26.668444760549995,0
3,4,26,27,17,0.5909090909090909,0.6136363636363636,0.38636363636363635,44,750,600,150,0.8,9,6,3,327.26432109090894,0.495022903453136,0.36698195993722305,0.16129669695486964,124398.8725994512,-1557.7374828532324,122841.13511659797,2,0,0.7727272727272727,44,0,11,42.439940288348495,0.5506628787878788,50.60185185185185,997.5925925925918,22.672558922558906,0
4,4,13,10,20,0.43333333333333335,0.3333333333333333,0.6666666666666667,30,600,500,100,0.8333333333333334,7,5,2,384.24449420670845,0.48896072796934864,0.21737507308955162,0.18771496022187983,124027.43678821252,2481.371943288245,126508.80873150077,3,0,1.2333333333333334,30,0,16,41.40579319030271,0.5732638888888889,50.9744623655914,996.1021505376344,33.20340501792115,0
5,4,8,6,22,0.2857142857142857,0.21428571428571427,0.7857142857142857,28,850,400,450,0.47058823529411764,13,4,9,386.2550607182526,0.4870756172839506,0.15435050910212866,0.1906568156850224,124461.78749256842,2714.799057008855,127176.58654957727,4,0,1.9642857142857142,28,0,15,40.90322774178064,0.5837053571428572,50.53879310344828,997.8448275862073,35.63731527093598,0
6,4,7,6,23,0.2413793103448276,0.20689655172413793,0.7931034482758621,29,850,700,150,0.8235294117647058,10,7,3,366.2838432456083,0.4845545977011494,0.13361113234956767,0.18561125090311173,125556.17283950625,1697.83950617285,127254.0123456791,5,0,2.6206896551724137,29,0,16,40.2669992609017,0.5919540229885057,49.44444444444445,1002.222222222223,34.559386973180104,0
7,4,4,2,25,0.14814814814814814,0.07407407407407407,0.9259259259259259,27,600,300,300,0.5,9,3,6,387.7030487175536,0.4811253561253561,0.11467829303738952,0.1952444694439897,125297.79620181418,2915.667517006824,128213.463718821,6,0,3.111111111111111,27,0,20,39.99826595323029,0.595679012345679,49.70238095238096,1001.1904761904773,37.081128747795454,0
8,4,0,1,24,0.0,0.04,0.96,25,950,700,250,0.7368421052631579,12,7,5,416.3768543010701,0.4804861111111111,0.10938592271925573,0.20758932376305156,124879.8365846894,3899.414704552938,128779.25128924234,7,1,4.36,25,0,18,39.715775479664366,0.59875,50.120192307692314,999.5192307692313,39.980769230769255,0
9,4,5,3,26,0.1724137931034483,0.10344827586206896,0.896551724137931,29,950,400,550,0.42105263157894735,15,4,11,363.89858984650357,0.4811678981937602,0.1278799206591399,0.18691154842115862,126113.58024691358,1878.510802469144,127992.09104938273,8,0,4.344827586206897,29,0,19,39.75099096607672,0.5977011494252873,48.88888888888889,1004.4444444444445,34.6360153256705,0
10,4,3,4,25,0.10344827586206896,0.13793103448275862,0.8620689655172413,29,700,300,400,0.42857142857142855,11,3,8,362.4355178413354,0.47942323481116583,0.1231663173937887,0.1874309392265192,126392.74691358025,1761.8441358024625,128154.59104938271,9,0,5.241379310344827,29,0,19,39.49988489871085,0.6005747126436782,48.61111111111111,1005.5555555555557,34.674329501915715,0
