period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,1,0,1,1.0,0.0,1.0,1,0,0,0,0,0,0,0,10000.0,0,0.0,0.7142857142857143,31250.0,62300.0,93550.0,0,0,0.0,1,0,1,50.0,0.5,175.0,500.0,500.0,0
2,4,1,0,2,0.5,0.0,1.0,2,50,0,50,0.0,1,0,1,5003.177741684909,0.4791666666666667,-0.012605042016806678,0.6137919085159838,54633.48765432098,54268.20987654319,108901.69753086417,1,0,0.5,2,0,2,52.030812324929975,0.47916666666666663,134.7222222222222,661.111111111111,330.5555555555555,0
3,4,1,0,3,0.3333333333333333,0.0,1.0,3,0,0,0,0,0,0,0,3341.1845683445367,0.4791666666666667,-0.0263281617301363,0.5347403744822294,68180.47417534722,44960.709635416664,113141.18381076388,2,0,1.0,3,0,3,53.6744828396803,0.4618055555555556,115.36458333333333,738.5416666666666,246.18055555555554,0
4,4,1,0,4,0.25,0.0,1.0,4,100,0,100,0.0,2,0,2,2508.4162237862693,0.4861111111111111,-0.029131355932203284,0.47740824904319307,77355.55555555555,38007.98611111111,115363.54166666666,3,0,1.5,4,0,4,54.001147598870055,0.45833333333333337,103.33333333333333,786.6666666666665,196.66666666666663,0
5,4,1,0,5,0.2,0.0,1.0,5,100,0,100,0.0,2,0,2,2020.7121722273237,0.4770833333333333,0.010101010101010166,0.4445566778900113,85078.125,33383.680555555555,118461.80555555556,4,0,2.0,5,0,5,52.072811447811446,0.475,93.75,825.0,165.0,0
6,4,1,0,6,0.16666666666666666,0.0,1.0,6,50,0,50,0.0,1,0,1,1686.803670622396,0.4708333333333334,0.001638576779026124,0.405744666717279,89807.25623582766,29097.441893424024,118904.69812925169,5,0,2.5,6,0,6,52.35106507490636,0.4722222222222222,88.09523809523809,847.6190476190475,141.26984126984124,0
7,4,1,0,7,0.14285714285714285,0.0,1.0,7,250,200,50,0.8,3,2,1,1463.2798529926322,0.48115079365079366,0.03282893049499869,0.3862781412876285,94680.48095703125,26308.808051215277,120989.28900824653,6,0,3.0,7,0,7,50.58410632355874,0.4866071428571429,82.421875,870.3125,124.33035714285714,0
8,4,1,0,8,0.125,0.0,1.0,8,150,100,50,0.6666666666666666,2,1,1,1292.1654356238746,0.49404761904761907,0.05982794577685113,0.3677111729267938,98559.77794924552,23871.107681755817,122430.88563100134,7,0,3.5,8,0,8,49.32438303788669,0.49739583333333337,78.00925925925925,887.9629629629626,110.99537037037032,0
9,4,1,0,9,0.1111111111111111,0.0,1.0,9,400,200,200,0.5,6,2,4,1154.9571007828015,0.49247685185185186,0.03914902384999763,0.3445701889887279,100968.94531249999,21522.960069444445,122491.90538194444,8,0,4.0,9,0,9,49.362057641786436,0.4965277777777778,75.3125,898.7499999999999,99.8611111111111,0
10,4,1,0,10,0.1,0.0,1.0,10,150,0,150,0.0,3,0,3,1046.507180977252,0.48865740740740743,0.012411199331383127,0.3231344108488467,102704.0468606519,19496.104511019254,122200.15137167115,9,0,4.5,10,0,10,49.67526814319543,0.4927083333333333,73.3901515151515,906.4393939393932,90.64393939393932,0
11,4,1,0,11,0.09090909090909091,0.0,1.0,11,500,300,200,0.6,7,3,4,951.0662451270034,0.48977272727272725,0.01903710856669938,0.3057330027018023,104716.67631172831,17718.499228395034,122435.17554012334,10,0,5.0,11,0,11,49.418310571573095,0.4962121212121212,71.18055555555554,915.277777777777,83.20707070707064,0
12,4,1,0,12,0.08333333333333333,0.0,1.0,12,300,200,100,0.6666666666666666,4,2,2,880.4703727122957,0.49210858585858586,0.04285218598195728,0.2943753612710946,106656.85609796185,16381.640368178823,123038.49646614067,11,0,5.5,12,0,12,48.7378556557946,0.5017361111111112,69.07051282051282,923.7179487179485,76.97649572649571,0
13,4,1,0,13,0.07692307692307693,0.0,1.0,13,450,200,250,0.4444444444444444,7,2,5,813.5167221564484,0.4935897435897436,0.045445602990360046,0.28149118439218695,108334.04195011337,15026.310941043075,123360.35289115645,12,0,6.0,13,0,13,48.32827152600171,0.5064102564102564,67.26190476190476,930.9523809523808,71.6117216117216,0
14,4,1,0,14,0.07142857142857142,0.0,1.0,14,700,500,200,0.7142857142857143,9,5,4,761.6086369353789,0.489010989010989,0.05776066350710907,0.2723719023616355,109928.39506172841,13944.483024691363,123872.87808641978,13,0,6.5,14,0,14,47.700064178515014,0.5119047619047619,65.55555555555556,937.7777777777778,66.98412698412699,0
15,4,1,0,15,0.06666666666666667,0.0,1.0,15,250,100,150,0.4,4,1,3,715.3992671937642,0.4916666666666667,0.06655623044358538,0.26279676934846,111210.15760633687,12911.933051215296,124122.09065755217,14,0,7.0,15,0,15,47.32307196760537,0.5152777777777777,64.19270833333334,943.2291666666672,62.88194444444448,0
16,4,1,0,16,0.0625,0.0,1.0,16,350,100,250,0.2857142857142857,6,1,5,674.122617827412,0.4877604166666667,0.07826634789351261,0.2539610913704241,112405.39245722794,11955.003484236819,124360.39594146475,15,0,7.5,16,0,16,46.94742396829499,0.5188802083333333,62.928921568627445,948.2843137254898,59.267769607843114,0
17,4,1,0,17,0.058823529411764705,0.0,1.0,17,750,500,250,0.6666666666666666,10,5,5,646.0591757634485,0.4903492647058823,0.05973907072556672,0.24781672861374054,113252.74348422488,11233.594821673501,124486.33830589837,16,0,8.0,17,0,17,46.66322146562906,0.5196078431372548,62.037037037037024,951.8518518518509,55.99128540305006,0
18,4,1,0,18,0.05555555555555555,0.0,1.0,18,650,300,350,0.46153846153846156,10,3,7,611.1279787500381,0.48931100217864926,0.05496928449440519,0.23934473130021702,114223.13235803321,10360.990400892577,124584.12275892579,17,0,8.5,18,0,17,46.414984323621624,0.5225694444444444,61.01973684210526,955.9210526315786,53.10672514619881,0
19,4,1,0,19,0.05263157894736842,0.0,1.0,19,800,600,200,0.75,10,6,4,585.1215753010961,0.4906189083820663,0.026550394250466125,0.2317807170378762,114750.43945312512,9628.591579861137,124379.03103298626,18,0,9.0,19,0,18,46.45325976661593,0.5213815789473684,60.468750000000014,958.125000000001,50.42763157894742,0
20,4,1,1,19,0.05,0.05,0.95,20,950,700,250,0.7368421052631579,12,7,5,561.9492183381417,0.4924890350877193,0.013653250773993708,0.22632119391922662,115514.50007086166,8982.65660430838,124497.15667517003,19,0,9.5,20,0,16,46.16744066047471,0.5234375,59.672619047619044,961.3095238095236,48.06547619047618,0
21,4,0,0,19,0.0,0.0,1.0,19,750,500,250,0.6666666666666666,10,5,5,585.4950804861638,0.4919590643274854,0.04155725539445143,0.23470715835140996,115300.02170138883,9701.519097222214,125001.54079861105,20,1,10.947368421052632,19,0,16,45.83785249457701,0.5274122807017544,59.89583333333333,960.4166666666662,50.54824561403506,0
22,4,1,1,19,0.05,0.05,0.95,20,650,500,150,0.7692307692307693,8,5,3,562.4426600031186,0.49139254385964914,0.02443872296601457,0.22889011855114325,115991.83220741995,9047.750929075324,125039.58313649528,21,0,11.35,20,0,17,45.63165121867491,0.5286458333333333,59.1765873015873,963.2936507936503,48.16468253968252,0
23,4,1,0,20,0.05,0.0,1.0,20,800,700,100,0.875,9,7,2,555.1831960717196,0.4902412280701754,0.03239407651172366,0.22759702354980596,116326.55029604422,8916.50919627108,125243.05949231531,22,0,12.05,20,0,18,45.4399766899767,0.5322916666666666,58.82936507936507,964.6825396825386,48.23412698412693,0
24,4,1,0,21,0.047619047619047616,0.0,1.0,21,850,600,250,0.7058823529411765,11,6,5,531.7208411235129,0.4900793650793651,0.021333930086622432,0.22095185806491274,116942.90651543837,8236.196123163434,125179.1026386018,23,0,12.428571428571429,21,0,19,45.33381469877945,0.533234126984127,58.19128787878787,967.2348484848476,46.058802308802264,0
25,4,0,0,21,0.0,0.0,1.0,21,550,400,150,0.7272727272727273,7,4,3,530.0173577528761,0.4893849206349206,0.01845482761513262,0.2206893790349994,117034.51865960735,8206.065269168943,125240.5839287763,24,1,13.428571428571429,21,0,18,45.27529033731324,0.5342261904761905,58.0965909090909,967.6136363636356,46.07683982683979,0
26,4,1,0,22,0.045454545454545456,0.0,1.0,22,900,500,400,0.5555555555555556,13,5,8,510.47893558891883,0.4898989898989899,-0.0023431928549593195,0.2152050567829189,117594.9281926065,7605.946754883414,125200.87494748991,25,0,13.772727272727273,22,0,19,45.13992653467812,0.5350378787878788,57.51811594202898,969.9275362318832,44.08761528326742,0
27,4,1,1,22,0.043478260869565216,0.043478260869565216,0.9565217391304348,23,850,500,350,0.5882352941176471,12,5,7,493.87183525581605,0.4899538866930171,-0.02087702129642577,0.21040293255419015,118067.626953125,7062.0551215277765,125129.68207465278,26,0,14.130434782608695,23,0,17,45.03170775276883,0.5353260869565217,57.03125,971.875,42.255434782608695,0
28,4,0,0,22,0.0,0.0,1.0,22,650,500,150,0.7692307692307693,8,5,3,512.2727325986102,0.48940295815295815,-0.018909023104436207,0.21786825257147865,117990.6113802247,7688.674582545673,125679.28596277037,27,2,15.772727272727273,22,0,19,44.6679408291379,0.5392992424242424,57.110507246376805,971.5579710144924,44.1617259552042,0
29,4,0,0,22,0.0,0.0,1.0,22,750,300,450,0.4,12,3,9,514.7604283039527,0.48827561327561325,-0.023370816962470897,0.22000270534519267,118210.72253728213,7770.040432682222,125980.76296996434,28,3,16.772727272727273,22,0,17,44.369411326378554,0.5416666666666667,56.8840579710145,972.4637681159425,44.202898550724655,0
30,4,1,1,22,0.043478260869565216,0.043478260869565216,0.9565217391304348,23,950,700,250,0.7368421052631579,12,7,5,495.1359194151216,0.4892127799736496,-0.03718739347361244,0.21374636767366642,118658.91444830249,7150.458140432102,125809.3725887346,29,0,17.0,23,0,18,44.36326918507961,0.5416666666666667,56.423611111111114,974.3055555555558,42.36111111111112,0
31,4,0,0,22,0.0,0.0,1.0,22,600,300,300,0.5,9,3,6,513.2803461330445,0.48841089466089466,-0.018477801268499183,0.22088725864412465,118519.22275388587,7766.717535706801,126285.94028959268,30,1,18.59090909090909,22,0,18,44.0720930232558,0.5449810606060606,56.56702898550726,973.7318840579721,44.260540184453276,0
32,4,1,1,22,0.043478260869565216,0.043478260869565216,0.9565217391304348,23,550,400,150,0.7272727272727273,7,4,3,495.21684221099827,0.48896574440052704,-0.01595929760533199,0.21602826250988716,119124.53357084302,7198.495068962193,126323.02863980521,31,0,18.73913043478261,23,0,17,43.860224376074456,0.5466485507246377,55.94618055555556,976.215277777778,42.444142512077306,0
33,4,1,0,23,0.043478260869565216,0.0,1.0,23,1100,800,300,0.7272727272727273,14,8,6,493.72901601239664,0.4880599472990777,-0.016674901185770752,0.21724076704545459,119506.1728395062,7200.7330246913625,126706.90586419756,32,0,19.26086956521739,23,0,19,43.486624053030305,0.5507246376811594,55.55555555555556,977.7777777777779,42.512077294685994,0
34,4,1,1,23,0.041666666666666664,0.041666666666666664,0.9583333333333334,24,600,200,400,0.3333333333333333,10,2,8,479.90151351206043,0.4895078502415459,-0.024818470614931032,0.21298348137438597,119886.72222222235,6706.7638888889105,126593.48611111126,33,0,19.416666666666668,24,0,20,43.4170779441797,0.5503472222222222,55.16666666666668,979.3333333333345,40.80555555555561,0
35,4,0,0,23,0.0,0.0,1.0,23,1000,700,300,0.7,13,7,6,492.9842050465496,0.48764822134387353,-0.005181307200628815,0.21837689962745438,119803.42535325047,7212.2392819251745,127015.66463517564,34,1,21.08695652173913,23,0,20,43.186033280132435,0.5538949275362319,55.25173611111112,978.9930555555562,42.56491545893723,0
36,4,1,0,24,0.041666666666666664,0.0,1.0,24,1000,600,400,0.6,14,6,8,480.39607245849896,0.4881868961352657,0.005837154015961854,0.2157934760265522,120417.78124999999,6769.645833333331,127187.42708333331,35,0,21.166666666666668,24,0,18,42.837281372049574,0.5559895833333333,54.625,981.4999999999999,40.89583333333333,0
37,4,1,2,23,0.04,0.08,0.92,25,900,800,100,0.8888888888888888,10,8,2,461.7868112671164,0.48875,-0.012201401336157769,0.2097694789597552,120907.45513334153,6166.693632889543,127074.14876623107,36,0,21.28,25,0,19,42.77249334636901,0.5570833333333334,54.12660256410256,983.4935897435896,39.339743589743584,0
38,4,0,0,23,0.0,0.0,1.0,23,550,400,150,0.7272727272727273,7,4,3,495.05167840482966,0.4869071146245059,0.008488063660477607,0.22271417990288866,120484.24614800341,7329.185655381938,127813.43180338535,37,1,23.82608695652174,23,0,19,42.40660919540231,0.5611413043478262,54.557291666666664,981.7708333333328,42.68568840579708,0
39,4,0,0,23,0.0,0.0,1.0,23,700,500,200,0.7142857142857143,9,5,4,494.52934786305474,0.48666007905138337,0.008855543939487287,0.22269569996126098,120526.8614969136,7320.814043209885,127847.67554012348,38,2,24.82608695652174,23,0,19,42.373880245167385,0.5615942028985508,54.51388888888889,981.9444444444446,42.69323671497585,0
40,4,1,0,24,0.041666666666666664,0.0,1.0,24,600,300,300,0.5,9,3,6,478.31083022120083,0.4879981884057971,-0.0024717514124295015,0.21707953063885277,120868.0555555556,6762.500000000009,127630.55555555562,39,0,24.75,24,0,20,42.40819209039548,0.5607638888888888,54.16666666666667,983.3333333333338,40.97222222222224,0
41,4,0,0,24,0.0,0.0,1.0,24,750,500,250,0.6666666666666666,10,5,5,477.10474570695936,0.4878094806763285,-0.006529165960810879,0.2171433549659354,120991.00347222228,6745.076388888897,127736.07986111117,40,1,25.75,24,0,20,42.30687785871591,0.5620659722222222,54.04166666666667,983.8333333333338,40.99305555555558,0
42,4,0,2,22,0.0,0.08333333333333333,0.9166666666666666,24,750,600,150,0.8,9,6,3,476.3533970898397,0.48716787439613524,-0.009873617693522574,0.21782475774046198,121196.0555555554,6746.430555555534,127942.48611111093,41,2,26.75,24,0,18,42.10710054163845,0.5642361111111112,53.83333333333332,984.6666666666654,41.02777777777772,0
43,4,0,0,22,0.0,0.0,1.0,22,600,400,200,0.6666666666666666,8,4,4,499.87890230093757,0.48507395382395385,-0.0009621337616920744,0.22803040102443276,121090.8332348771,7706.150559231248,128796.98379410834,42,3,27.863636363636363,22,0,18,41.64020798822014,0.5724431818181819,53.940217391304344,984.2391304347823,44.7381422924901,0
44,4,0,1,21,0.0,0.045454545454545456,0.9545454545454546,22,850,700,150,0.8235294117647058,10,7,3,528.4337493174701,0.4834505772005772,-0.03651652357991275,0.23572588767987032,120112.1457217495,8294.262300462067,128406.40802221157,43,4,28.863636363636363,22,0,16,41.98661676831148,0.5620265151515151,54.93659420289854,980.2536231884047,44.556982872200216,8
45,4,1,0,22,0.045454545454545456,0.0,1.0,22,950,800,150,0.8421052631578947,11,8,3,525.7332961601653,0.481286075036075,-0.03610341643582626,0.23547111651838668,120289.79353733458,8248.069930161728,128537.86346749631,44,0,29.636363636363637,22,0,17,41.86211141889813,0.5639204545454546,54.755434782608695,980.9782608695651,44.589920948616594,0
