period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,1,0,1,1.0,0.0,1.0,1,0,0,0,0,0,0,0,10000.0,0,0.0,0.7454545454545455,32832.03125,65464.0625,98296.09375,0,0,0.0,1,0,1,43.75,0.5625,171.875,512.5,512.5,0
2,4,1,0,2,0.5,0.0,1.0,2,0,0,0,0,0,0,0,5015.624397206898,0.4270833333333333,-0.02795031055900621,0.6358389983860713,56252.17013888888,56027.951388888876,112280.12152777775,1,0,0.5,2,0,2,48.17546583850931,0.515625,132.29166666666666,670.8333333333333,335.41666666666663,0
3,4,1,0,3,0.3333333333333333,0.0,1.0,3,50,0,50,0.0,1,0,1,3347.043070571895,0.4861111111111111,-0.025854108956602007,0.5619918830123042,70703.66753472222,46729.644097222204,117433.31163194442,2,0,1.0,3,0,3,49.047783933518005,0.5069444444444444,111.97916666666666,752.0833333333333,250.69444444444443,0
4,4,1,0,4,0.25,0.0,1.0,4,50,0,50,0.0,1,0,1,2512.0636984846374,0.4913194444444444,-0.016874350986500364,0.507152482524257,80500.78125,39644.618055555555,120145.39930555556,3,0,1.5,4,0,4,48.97672204915196,0.5078125,99.375,802.5,200.625,0
5,4,1,0,5,0.2,0.0,1.0,5,350,300,50,0.8571428571428571,4,3,1,2023.5000000000002,0.5020833333333333,-0.04399999999999982,0.4598863636363636,86805.55555555553,34130.208333333314,120935.76388888885,4,0,2.0,5,0,5,49.51041666666666,0.5,91.66666666666666,833.3333333333331,166.66666666666663,0
6,4,1,0,6,0.16666666666666666,0.0,1.0,6,50,0,50,0.0,1,0,1,1695.733032117799,0.5090277777777777,0.015404215890664874,0.4229046504709726,91709.2279620181,29902.873441043066,121612.10140306117,5,0,2.5,6,0,6,49.55119295807274,0.49826388888888884,85.86309523809523,856.5476190476187,142.75793650793645,4
7,4,1,0,7,0.14285714285714285,0.0,1.0,7,100,0,100,0.0,2,0,2,1476.0048388889063,0.5079365079365079,0.05413177704474337,0.4053613289241241,96731.26220703125,27155.162217881945,123886.42442491319,6,0,3.0,7,0,7,47.617549832247875,0.5133928571428572,80.078125,879.6875,125.66964285714286,0
8,4,1,0,8,0.125,0.0,1.0,8,250,100,150,0.4,4,1,3,1298.197980508807,0.5018601190476191,0.04136457793889159,0.3792466415071871,99900.36115397807,24338.089420438962,124238.45057441703,7,0,3.5,8,0,8,47.49050578284135,0.5143229166666667,76.50462962962963,893.9814814814816,111.7476851851852,0
9,4,1,0,9,0.1111111111111111,0.0,1.0,9,400,300,100,0.75,5,3,2,1153.9372997772734,0.49884259259259256,0.028634248606637103,0.3546684232554478,102472.41753472225,21849.348958333354,124321.7664930556,8,0,4.0,9,0,9,47.52598174566651,0.5150462962962963,73.64583333333334,905.416666666667,100.60185185185189,0
10,4,1,0,10,0.1,0.0,1.0,10,250,200,50,0.8,3,2,1,1052.6509286289174,0.49699074074074073,-0.005027004570004268,0.3329475407634436,103909.28102043165,19876.040231864114,123785.32125229576,9,0,4.5,10,0,10,48.070731200664724,0.5072916666666667,72.06439393939395,911.7424242424248,91.17424242424248,0
