period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,26,14,1.0,0.65,0.35,40,0,0,0,0,0,0,0,392.93247008361664,0.9918269230769231,-0.000672027233243,0.18103795092711353,121523.35879897545,2550.094709147801,124073.45350812325,0,0,0.0,35,5,14,43.8154174981414,0.5354166666666667,53.501157407407405,985.99537037037,28.171296296296287,0
2,4,32,28,18,0.6956521739130435,0.6086956521739131,0.3913043478260869,46,450,300,150,0.6666666666666666,6,3,3,359.7689906347556,0.9887681159420291,-0.24800841514726546,0.17318072530554993,123402.57232084143,1279.2837771202992,124681.85609796173,1,0,0.30434782608695654,38,8,17,42.66599462365592,0.549342105263158,51.602564102564095,993.5897435897425,26.14709851551954,0
3,4,30,30,18,0.625,0.625,0.375,48,650,500,150,0.7692307692307693,8,5,3,307.62530976814094,0.9874963061465721,-0.17910774782736794,0.1567213138237963,125776.91266944566,-1461.5676556762774,124315.34501376939,2,0,0.6458333333333334,46,2,13,41.50979525703343,0.5622735507246377,49.22429078014184,1003.1028368794323,21.80658341042244,0
4,4,13,10,21,0.41935483870967744,0.3225806451612903,0.6774193548387097,31,650,500,150,0.7692307692307693,8,5,3,379.15642424447685,0.975089605734767,-0.1510621557828482,0.1876689673778183,124577.18107435445,3246.847703721793,127824.02877807624,3,0,1.3870967741935485,31,0,18,40.96031150819529,0.57627688172043,50.423177083333336,998.3072916666672,32.20346102150539,0
5,4,12,12,21,0.36363636363636365,0.36363636363636365,0.6363636363636364,33,800,700,100,0.875,9,7,2,352.6218814072149,0.9766414141414143,-0.13178001585925236,0.17867049232640675,125552.07882785471,2254.4820501730183,127806.56087802773,4,0,1.9393939393939394,33,0,17,40.61353631694792,0.5814393939393938,49.44852941176471,1002.2058823529414,30.369875222816408,0
6,4,14,16,19,0.4,0.45714285714285713,0.5428571428571429,35,450,300,150,0.6666666666666666,6,3,3,354.3406257892427,0.9751400560224089,-0.13545363350819772,0.18311463511190662,126363.65265185601,1955.1551515346243,128318.80780339063,5,0,2.2,35,0,14,39.73334196692377,0.5854166666666667,48.64004629629629,1005.4398148148139,28.726851851851826,0
7,4,17,17,19,0.4722222222222222,0.4722222222222222,0.5277777777777778,36,550,400,150,0.7272727272727273,7,4,3,345.3473049777228,0.9740410052910053,-0.18103232664290614,0.17325865639339738,125140.80539576744,1443.4079772339965,126584.21337300143,6,0,2.4166666666666665,36,0,17,41.22069030200713,0.5708912037037037,49.859234234234236,1000.5630630630635,27.79341841841843,3
8,4,13,12,20,0.40625,0.375,0.625,32,450,300,150,0.6666666666666666,6,3,3,374.57361649878504,0.9684559811827957,-0.13636471070212997,0.18914656267885824,125410.69031540156,2995.107163809827,128405.79747921138,7,0,3.125,32,0,17,40.20993529139881,0.5823567708333333,49.58964646464647,1001.6414141414148,31.30129419191921,0
9,4,11,7,24,0.3548387096774194,0.22580645161290322,0.7741935483870968,31,650,500,150,0.7692307692307693,8,5,3,372.91520419595656,0.9710573476702509,-0.12300271329514645,0.1900091754712731,125782.47070312501,3181.239149305557,128963.70985243058,8,0,3.6451612903225805,31,0,21,39.86673589477327,0.5887096774193548,49.21875,1003.1250000000001,32.358870967741936,0
10,4,7,7,24,0.22580645161290322,0.22580645161290322,0.7741935483870968,31,800,600,200,0.75,10,6,4,350.9548714033038,0.9683691756272401,-0.06887059235716608,0.18315013329508445,126763.99230957031,2697.6881239149307,129461.68043348525,9,0,4.419354838709677,31,0,20,39.40662442892855,0.5987903225806452,48.2421875,1007.03125,32.484879032258064,0
11,4,4,4,24,0.14285714285714285,0.14285714285714285,0.8571428571428572,28,600,300,300,0.5,9,3,6,381.26721113729246,0.9618055555555555,-0.046882968523694224,0.19792544696771386,126549.31143892852,4049.8206087329895,130599.13204766151,10,0,5.285714285714286,28,0,21,38.864891237088855,0.6052827380952381,48.45545977011494,1006.1781609195402,35.93493431855501,0
12,4,4,1,27,0.14285714285714285,0.03571428571428571,0.9642857142857143,28,600,300,300,0.5,9,3,6,376.7662836793309,0.9508377425044091,-0.014466932725199388,0.19785870106992398,127019.58647113216,3971.3395098427686,130990.92598097493,11,0,6.071428571428571,28,0,24,38.49356233371343,0.6101190476190477,47.98850574712643,1008.0459770114935,36.00164203612477,0
13,4,2,3,26,0.06896551724137931,0.10344827586206896,0.896551724137931,29,750,400,350,0.5333333333333333,11,4,7,361.4756008334126,0.9513546798029556,-0.01792667137755588,0.1919860550518438,127477.43296682091,3415.9963348765273,130893.42930169744,12,0,6.793103448275862,29,0,21,38.40871842479254,0.6117097701149425,47.534722222222214,1009.8611111111105,34.82279693486588,0
14,4,3,2,27,0.10344827586206896,0.06896551724137931,0.9310344827586207,29,700,500,200,0.7142857142857143,9,5,4,360.71846104793315,0.9498152709359605,-0.02787060078208281,0.19225104792115094,127617.73003472212,3406.8142361111013,131024.54427083321,13,0,7.482758620689655,29,0,23,38.28393470790379,0.613146551724138,47.39583333333333,1010.4166666666657,34.841954022988475,0
15,4,1,0,28,0.03571428571428571,0.0,1.0,28,450,200,250,0.4444444444444444,7,2,5,370.2436672686688,0.9463734567901234,-0.00928297055057592,0.19670768988899984,127490.73368757416,3840.5273566521155,131331.26104422627,14,0,8.714285714285714,28,0,24,38.17369706454216,0.6149553571428572,47.52155172413792,1009.9137931034469,36.068349753694534,0
16,4,3,2,29,0.0967741935483871,0.06451612903225806,0.935483870967742,31,1200,900,300,0.75,15,9,6,339.60087839286655,0.9433691756272401,-0.028379140005967418,0.18459868976327304,128408.33875868037,2521.51692708331,130929.85568576369,15,0,8.774193548387096,31,0,19,38.0095923261391,0.6155913978494625,46.61458333333332,1013.5416666666652,32.69489247311823,0
17,4,1,2,28,0.03333333333333333,0.06666666666666667,0.9333333333333333,30,800,500,300,0.625,11,5,6,349.71990012921617,0.937404214559387,-0.016580471201874447,0.19013970921949686,128416.85319473353,2981.985814834089,131398.83900956763,16,0,10.033333333333333,30,0,19,37.744496751094026,0.6184027777777779,46.60618279569893,1013.5752688172047,33.785842293906825,0
18,4,2,2,28,0.06666666666666667,0.06666666666666667,0.9333333333333333,30,500,200,300,0.4,8,2,6,349.7912986126498,0.9385057471264369,-0.01972428419936323,0.19066658646920753,128519.04844490702,2990.968970401222,131510.01741530825,17,0,10.733333333333333,30,0,19,37.63835498409333,0.6194444444444444,46.50537634408603,1013.9784946236566,33.79928315412189,0
19,4,3,3,28,0.0967741935483871,0.0967741935483871,0.9032258064516129,31,500,200,300,0.4,8,2,6,342.7494393085153,0.9384408602150538,-0.0312524571168451,0.188017725503862,128771.51701185445,2627.2730509440185,131398.79006279848,18,0,11.290322580645162,31,0,19,37.55946653837929,0.619287634408602,46.25651041666667,1014.9739583333339,32.74109543010755,0
20,4,0,1,27,0.0,0.03571428571428571,0.9642857142857143,28,450,300,150,0.6666666666666666,6,3,3,374.9569240515508,0.9343584656084656,-0.01660316559593089,0.20284507733226265,128217.27864067255,4015.1912818734368,132232.46992254598,19,4,13.5,28,0,27,37.30937012342176,0.6223958333333333,46.80316091954023,1012.7873563218396,36.17097701149427,0
21,4,2,2,27,0.06896551724137931,0.06896551724137931,0.9310344827586207,29,700,500,200,0.7142857142857143,9,5,4,361.4721991491302,0.9322660098522167,-0.048998088224881275,0.19779433818609696,128672.41753472216,3502.3003472222194,132174.71788194438,20,0,13.379310344827585,29,0,22,37.18557494866531,0.6239224137931034,46.354166666666664,1014.5833333333328,34.98563218390803,0
22,4,1,1,27,0.03571428571428571,0.03571428571428571,0.9642857142857143,28,900,400,500,0.4444444444444444,14,4,10,372.34557938821786,0.9300044091710757,-0.03875121477162313,0.2027214821113631,128472.05707491079,3967.2005053507705,132439.25758026156,21,0,14.821428571428571,28,0,22,37.11468962585034,0.625,46.55172413793103,1013.7931034482756,36.20689655172413,0
23,4,3,4,26,0.1,0.13333333333333333,0.8666666666666667,30,1000,800,200,0.8,12,8,4,351.28848023339003,0.9356800766283525,-0.05537911869789536,0.1936314401986675,128962.36423647252,3060.59858798707,132022.9628244596,22,0,14.733333333333333,30,0,24,37.14822901504126,0.6239583333333333,46.06854838709678,1015.7258064516136,33.85752688172045,0
24,4,1,0,27,0.037037037037037035,0.0,1.0,27,750,600,150,0.8,9,6,3,383.8826701502205,0.9271130104463439,-0.012786013666682416,0.20906415921130703,128483.7621572066,4464.537937570861,132948.30009477746,23,0,17.037037037037038,27,0,25,36.810295268848776,0.6284722222222223,46.54017857142857,1013.8392857142853,37.54960317460316,0
25,4,0,0,27,0.0,0.0,1.0,27,500,300,200,0.6,7,3,4,384.26644361834167,0.926519468186135,-0.01034906347498099,0.20947132374523017,128521.4821605724,4477.298575680244,132998.78073625264,24,1,18.037037037037038,27,0,25,36.7619362097642,0.6288580246913581,46.502976190476176,1013.9880952380939,37.555114638447925,0
26,4,2,3,26,0.06896551724137931,0.10344827586206896,0.896551724137931,29,750,600,150,0.8,9,6,3,367.9150132821712,0.9292898193760263,-0.03199577165023659,0.20167704441506565,128742.88435570989,3673.2880015432083,132416.1723572531,25,0,17.724137931034484,29,0,20,36.950156242872126,0.6246408045977011,46.28472222222222,1014.8611111111112,34.99521072796935,1
27,4,1,1,26,0.037037037037037035,0.037037037037037035,0.962962962962963,27,900,800,100,0.8888888888888888,10,8,2,391.7836989311303,0.9259259259259259,-0.04142056888018719,0.21276291784059023,128370.63536352063,4658.7044713719115,133029.33983489254,26,0,18.62962962962963,27,0,21,36.726015663240325,0.6273148148148147,46.65178571428573,1013.3928571428589,37.53306878306885,0
28,4,0,0,26,0.0,0.0,1.0,26,1000,700,300,0.7,13,7,6,405.3227803184777,0.9225641025641026,-0.0322641111553692,0.21994622938604336,128339.91817177263,5203.818491845761,133543.7366636184,27,2,20.346153846153847,26,0,26,36.41454716214844,0.6306089743589742,46.6820987654321,1013.2716049382719,38.97198480531815,0
29,4,2,1,27,0.07142857142857142,0.03571428571428571,0.9642857142857143,28,1000,500,500,0.5,15,5,10,380.45585044126557,0.927744708994709,-0.038511643877118806,0.21039595231986483,129091.85751502843,4222.750487184566,133314.608002213,28,0,19.821428571428573,28,0,23,36.27527216174182,0.6313244047619048,45.94109195402299,1016.2356321839083,36.29412972085387,0
30,4,2,2,27,0.06896551724137931,0.06896551724137931,0.9310344827586207,29,900,800,100,0.8888888888888888,10,8,2,369.0609332835291,0.930623973727422,-0.05026284455697638,0.20594893055357355,129448.61352237666,3754.8852237654482,133203.4987461421,29,0,20.06896551724138,29,0,18,36.201008825804095,0.6318247126436781,45.590277777777786,1017.6388888888898,35.09099616858241,0
31,4,2,0,29,0.06896551724137931,0.0,1.0,29,950,700,250,0.7368421052631579,12,7,5,371.8338273210253,0.9265188834154351,-0.012808288385729005,0.1971451561485434,127407.31336805546,3674.8697916666497,131082.1831597221,30,0,21.0,29,0,17,38.21923579584537,0.610991379310345,47.60416666666666,1009.5833333333326,34.81321839080457,7
32,4,3,4,28,0.09375,0.125,0.875,32,900,600,300,0.6666666666666666,12,6,6,342.32806841406995,0.9272513440860216,-0.036793600299401374,0.18441544330693446,128048.668503214,2366.930670339761,130415.59917355375,31,0,19.9375,32,0,18,38.30775948103791,0.609375,46.96969696969697,1012.1212121212124,31.628787878787886,0
33,4,3,3,28,0.0967741935483871,0.0967741935483871,0.9032258064516129,31,850,400,450,0.47058823529411764,13,4,9,349.5038065314521,0.9294802867383513,-0.021784882586622478,0.18795806785854072,127979.78931003154,2745.8847045898538,130725.6740146214,32,0,20.838709677419356,31,0,19,38.19663385235705,0.6112231182795698,47.03776041666667,1011.8489583333339,32.640288978494645,0
34,4,1,0,29,0.034482758620689655,0.0,1.0,29,850,400,450,0.47058823529411764,13,4,9,369.27770193432457,0.9260057471264368,0.0008521274782704591,0.19836421687976558,127933.68055555562,3648.6111111111168,131582.29166666674,33,0,22.379310344827587,29,0,22,37.74368478857771,0.6163793103448276,47.083333333333336,1011.6666666666672,34.88505747126439,0
35,4,0,0,29,0.0,0.0,1.0,29,1150,700,450,0.6086956521739131,16,7,9,371.00823852712705,0.92497947454844,-0.0022707811960396285,0.20016869360653053,128109.37741126533,3705.9268904320834,131815.3043016974,34,1,23.379310344827587,29,0,22,37.519864407554756,0.6181752873563219,46.909722222222214,1012.3611111111104,34.9090038314176,0
36,4,0,0,29,0.0,0.0,1.0,29,700,500,200,0.7142857142857143,9,5,4,371.76878966843196,0.9236453201970443,0.005107155692587018,0.20110816129541575,128214.85339506164,3733.256172839494,131948.10956790112,35,2,24.379310344827587,29,0,23,37.392576339367366,0.6192528735632185,46.80555555555555,1012.777777777777,34.923371647509555,0
37,4,2,2,29,0.06451612903225806,0.06451612903225806,0.935483870967742,31,1150,900,250,0.782608695652174,14,9,5,353.19807066996174,0.9281362007168459,-0.016685633884417683,0.19374939907616823,128771.51701185417,2896.3702731661997,131667.88728502038,36,0,23.741935483870968,31,0,19,37.29433932007695,0.6192876344086022,46.25651041666665,1014.9739583333317,32.74109543010747,0
38,4,1,2,28,0.03333333333333333,0.06666666666666667,0.9333333333333333,30,1050,800,250,0.7619047619047619,13,8,5,365.5367613623933,0.9212164750957855,-0.012456395990638969,0.200104206782067,128689.46419022417,3408.1459923112347,132097.6101825354,37,0,25.5,30,0,20,37.065063805360545,0.6211805555555556,46.33736559139784,1014.6505376344074,33.82168458781358,0
39,4,3,3,28,0.0967741935483871,0.0967741935483871,0.9032258064516129,31,550,300,250,0.5454545454545454,8,3,5,355.68279543148213,0.9237455197132617,-0.020639869016215506,0.19625439674373563,129002.89747450077,2976.8222384982555,131979.71971299904,38,0,25.193548387096776,31,0,21,36.995321712381454,0.6216397849462366,46.02864583333333,1015.8854166666658,32.77049731182793,0
40,4,1,1,28,0.034482758620689655,0.034482758620689655,0.9655172413793104,29,1100,700,400,0.6363636363636364,15,7,8,376.66290082822695,0.9198481116584565,0.0014153547114803544,0.2068391541813307,128813.37046682108,3903.8435570987813,132717.21402391986,39,0,27.689655172413794,29,0,23,36.656148811967,0.6253591954022988,46.215277777777786,1015.1388888888896,35.00478927203068,0
41,4,0,0,28,0.0,0.0,1.0,28,1050,800,250,0.7619047619047619,13,8,5,387.0942452695883,0.9175485008818342,0.004691797443779233,0.21230075687766872,128763.54207953504,4368.725227903306,133132.26730743833,40,1,28.571428571428573,28,0,23,36.44240751226879,0.6279761904761904,46.26436781609196,1014.942528735633,36.24794745484404,0
42,4,1,2,27,0.034482758620689655,0.06896551724137931,0.9310344827586207,29,800,400,400,0.5,12,4,8,376.74116752724234,0.9177955665024631,-0.0025452008823363403,0.20817510435266667,129060.2237654322,3924.4598765432243,132984.68364197543,41,0,28.551724137931036,29,0,23,36.40195006378712,0.6278735632183907,45.97222222222223,1016.1111111111119,35.03831417624524,0
43,4,7,9,25,0.20588235294117646,0.2647058823529412,0.7352941176470589,34,1100,800,300,0.7272727272727273,14,8,6,332.6473255408572,0.9310383244206775,-0.05564712750248957,0.18806101275626685,129958.94451530627,1846.0990646258676,131805.04357993213,42,0,24.61764705882353,34,0,17,36.60974897840046,0.6240808823529411,45.08928571428572,1019.6428571428584,29.989495798319364,0
44,4,0,0,25,0.0,0.0,1.0,25,600,400,200,0.6666666666666666,8,4,4,426.53089882583396,0.9169444444444445,0.0003289057558506503,0.23173379760949944,128388.03624260357,5952.29289940829,134340.32914201188,43,4,31.48,25,0,23,35.82779886148008,0.635,46.63461538461539,1013.4615384615387,40.53846153846155,0
45,4,1,0,26,0.038461538461538464,0.0,1.0,26,1000,700,300,0.7,13,7,6,409.2129795726768,0.9178205128205128,-0.008209182122225434,0.22469140063681672,128809.45406569108,5342.100099070242,134151.55416476133,44,0,31.23076923076923,26,0,24,35.83409344278909,0.6354166666666667,46.219135802469125,1015.1234567901224,39.04320987654317,0
46,4,4,3,27,0.13333333333333333,0.1,0.9,30,1050,800,250,0.7619047619047619,13,8,5,359.9631163154628,0.9262452107279694,-0.03514368573688398,0.20347840539263046,129954.04996242339,3355.7329604578563,133309.78292288125,45,0,27.933333333333334,30,0,23,35.91841330521134,0.6340277777777779,45.094086021505376,1019.6236559139784,33.98745519713261,0
47,4,0,1,26,0.0,0.037037037037037035,0.962962962962963,27,600,400,200,0.6666666666666666,8,4,4,395.049052740304,0.9172602089268757,0.0009099476780085602,0.2203381258269329,129428.42306193305,4826.115185657588,134254.53824759062,46,1,32.03703703703704,27,0,23,35.560470897923366,0.6381172839506173,45.610119047619044,1017.5595238095233,37.68738977072309,0
48,4,2,2,26,0.07142857142857142,0.07142857142857142,0.9285714285714286,28,800,500,300,0.625,11,5,6,377.9730212259472,0.913910934744268,-0.03180080482897418,0.21434572289969836,130079.31199630059,4233.294110846857,134312.60610714744,47,0,30.178571428571427,28,0,24,35.33186619718309,0.6413690476190477,44.97126436781608,1020.1149425287347,36.43267651888338,0
49,4,0,0,26,0.0,0.0,1.0,26,850,700,150,0.8235294117647058,10,7,3,401.7898524370517,0.9116025641025641,-0.0067647093097782385,0.22572040986697667,129711.79424344598,5223.376533683866,134935.17077712985,48,1,33.38461538461539,26,0,24,35.09947987678633,0.6446314102564104,45.33179012345678,1018.6728395061717,39.17972459639122,0
