period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,23,17,1.0,0.575,0.42500000000000004,40,0,0,0,0,0,0,0,353.43625548917777,0.9966880341880342,0.007651855353344672,0.15691382969304413,119902.59157450272,1475.5845979080912,121378.17617241081,0,0,0.0,35,5,17,46.49659261010006,0.5184523809523809,55.15046296296296,979.3981481481479,27.982804232804227,0
2,4,27,23,21,0.6136363636363636,0.5227272727272727,0.4772727272727273,44,600,500,100,0.8333333333333334,7,5,2,307.80746820841523,0.9982161733615222,-0.13576463020109808,0.14591301033059104,122749.04699790145,-443.38532371603384,122305.66167418541,1,0,0.38636363636363635,40,4,16,44.63559293063962,0.5393229166666667,52.26117886178862,990.955284552846,24.773882113821152,0
3,4,18,20,19,0.46153846153846156,0.5128205128205128,0.4871794871794872,39,700,500,200,0.7142857142857143,9,5,4,297.9301869481409,0.9857737291947819,-0.07408839067130535,0.14460513951873186,123753.12500000003,-426.0416666666661,123327.08333333336,2,0,0.8974358974358975,39,0,16,43.83898659966499,0.5512820512820513,51.25,995.0000000000002,25.512820512820518,0
4,4,20,18,21,0.5128205128205128,0.46153846153846156,0.5384615384615384,39,550,400,150,0.7272727272727273,7,4,3,308.7946165985755,0.9846491228070176,-0.13738180335082817,0.1502465048989811,123856.79253472232,-150.73784722221805,123706.0546875001,3,0,1.1282051282051282,39,0,20,43.461350634854185,0.5523504273504274,51.145833333333336,995.4166666666675,25.523504273504297,0
5,4,18,18,21,0.46153846153846156,0.46153846153846156,0.5384615384615384,39,450,200,250,0.4444444444444444,7,2,5,307.3967846607824,0.9798133153396311,-0.09742574892038491,0.15379450388369842,125026.04302300354,-113.47927517360637,124912.56374782993,4,0,1.5128205128205128,39,0,17,42.288238204353696,0.5643696581196581,49.973958333333336,1000.1041666666673,25.643696581196597,0
6,4,17,18,20,0.4473684210526316,0.47368421052631576,0.5263157894736843,38,500,300,200,0.6,7,3,4,321.896705101029,0.9769736842105263,-0.06467135425727133,0.16292872083877785,125507.99370160366,480.121927277394,125988.11562888105,5,0,1.7894736842105263,38,0,15,41.42876817002524,0.5709978070175438,49.49252136752138,1002.0299145299159,26.369208277103052,0
7,4,15,13,22,0.42857142857142855,0.37142857142857144,0.6285714285714286,35,450,200,250,0.4444444444444444,7,2,5,333.27352740027584,0.9866246498599439,-0.09038707427641479,0.16244488137249705,123931.69052479856,1260.6303315757948,125192.32085637435,6,0,2.1714285714285713,35,0,17,42.77444399240574,0.5604166666666666,51.070601851851855,995.7175925925928,28.44907407407408,8
8,4,15,15,22,0.40540540540540543,0.40540540540540543,0.5945945945945945,37,550,300,250,0.5454545454545454,8,3,5,329.98060265059144,0.9762262262262262,-0.08254103906277843,0.16369625974627394,124671.26904432154,827.8200984918631,125499.0891428134,7,0,2.6216216216216215,37,0,15,42.09028692724343,0.564189189189189,50.32894736842106,998.6842105263175,26.991465149359932,0
9,4,14,15,21,0.3888888888888889,0.4166666666666667,0.5833333333333333,36,700,500,200,0.7142857142857143,9,5,4,333.47718360812223,0.9679232804232805,-0.03368250405287465,0.17017650091342357,125846.02127465328,1193.3553485918605,127039.37662324515,8,0,2.9166666666666665,36,0,18,40.79031051253272,0.578125,49.15540540540542,1003.3783783783804,27.871621621621678,0
10,4,9,8,22,0.3,0.26666666666666666,0.7333333333333334,30,600,400,200,0.6666666666666666,8,4,4,386.27532543591633,0.9676724137931034,-0.11185065662677574,0.19267133435727088,124899.21387226846,3649.096897040121,128548.31076930858,9,0,3.3,30,0,20,40.44781722020528,0.5822916666666667,50.100806451612904,999.5967741935483,33.31989247311828,0
