period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,22,18,1.0,0.55,0.44999999999999996,40,0,0,0,0,0,0,0,381.9103598378714,0.9966175668303329,-0.05738267148014442,0.1722950646174107,120606.67219958732,2212.1875157185,122818.85971530582,0,0,0.0,35,5,18,45.05415162454874,0.5258358662613982,54.432624113475164,982.2695035460974,28.064842958459927,2
2,4,31,32,17,0.6326530612244898,0.6530612244897959,0.34693877551020413,49,400.0,300.0,100.0,0.75,5,3,2,317.5212907639195,1.0004704009263279,-0.24384680291177485,0.15090853685932118,122859.86919966353,-1797.8751497273265,121061.9940499362,1,0,0.3673469387755102,48,1,13,44.279585203298105,0.5301418439716312,52.14937038645244,991.4025184541874,20.654219134462238,0
3,4,31,29,19,0.6458333333333334,0.6041666666666666,0.39583333333333337,48,400.0,300.0,100.0,0.75,5,3,2,346.6356274297598,0.9963218650973291,-0.21322126529011087,0.16761527209446267,123594.39933227701,768.4444318696226,124362.84376414663,2,0,0.6041666666666666,39,9,16,42.79254465535649,0.5496453900709221,51.409574468085104,994.3617021276593,25.496453900709213,0
4,4,15,14,20,0.4411764705882353,0.4117647058823529,0.5882352941176471,34,300.0,100.0,200.0,0.3333333333333333,5,1,4,355.8494644585933,0.9899874843554444,-0.15510994817088486,0.17260913856933446,123726.6636487099,2005.6133997283914,125732.27704843829,3,0,1.1764705882352942,34,0,19,42.42578672442348,0.5603879849812264,51.276595744680854,994.8936170212772,29.261576971214037,0
5,4,17,15,22,0.4594594594594595,0.40540540540540543,0.5945945945945945,37,650.0,500.0,150.0,0.7692307692307693,8,5,3,317.95262720721587,0.9805124273209379,-0.09230155709029009,0.16070080242913826,125448.32961104694,577.3251957178119,126025.65480676475,4,0,1.5135135135135136,37,0,11,41.58901398937358,0.5721679125934447,49.55207166853302,1001.7917133258654,27.075451711509878,0
6,4,12,12,22,0.35294117647058826,0.35294117647058826,0.6470588235294117,34,450.0,400.0,50.0,0.8888888888888888,5,4,1,334.5008440213831,0.9748928584973642,-0.1056287724561592,0.16847794804379726,125304.13614064883,1582.867859683446,126887.00400033228,5,0,2.1470588235294117,34,0,19,41.32336033277783,0.5766583229036297,49.696048632218826,1001.2158054711224,29.44752369032713,0
7,4,14,13,23,0.3888888888888889,0.3611111111111111,0.6388888888888888,36,400.0,300.0,100.0,0.75,5,3,2,323.22392276503194,0.9713947990543735,-0.07207731126619155,0.1668812940867773,126326.0977322003,966.3233713201014,127292.4211035204,6,0,2.388888888888889,36,0,20,40.554053165931165,0.5830378250591018,48.677400805060365,1005.2903967797566,27.92473324388213,0
8,4,6,4,25,0.20689655172413793,0.13793103448275862,0.8620689655172413,29,500.0,200.0,300.0,0.4,8,2,6,377.43248542875267,0.9658316738287391,-0.07467603777728993,0.19115129100746545,125532.48076052534,3676.007243096454,129208.4880036218,7,0,3.0689655172413794,29,0,22,40.012196774630695,0.5917094644167277,49.46808510638299,1002.1276595744699,34.556126192223104,0
9,4,5,4,26,0.16666666666666666,0.13333333333333333,0.8666666666666667,30,450.0,200.0,250.0,0.4444444444444444,7,2,5,362.04895847585163,0.9625336268036195,-0.04372175818156909,0.18374173340855787,125618.47074379784,3096.007299624265,128714.4780434221,8,0,3.8,30,0,18,40.30870437972155,0.5897163120567374,49.38229238160606,1002.4708304735777,33.415694349119256,1
10,4,2,4,24,0.07142857142857142,0.14285714285714285,0.8571428571428572,28,450.0,300.0,150.0,0.6666666666666666,6,3,3,385.4104381112686,0.9640887087695598,-0.026720274741383054,0.19389896820022687,125256.91837898052,4055.0647577820678,129311.98313676259,9,0,5.0,28,0,24,40.09805572709069,0.5919452887537993,49.74321349963317,1001.0271460014685,35.75096950005245,0
