period,mktsize,entries,exits,surviv,entryrate,exitrate,survivrate,firms,totresinv,totinninv,totimiinv,costshareinn,firmsres,firmsinn,firmsimi,hindex,div,gini,pcm,cs,totprofits,ts,maxage,minage,avgage,actfirms,inactfirms,profitablefirms,wmc,avgproxopt,price,totoutput,avgoutput,magtechshock
1,4,40,24,16,1.0,0.6,0.4,40,0,0,0,0,0,0,0,387.2020190679131,1.003258547008547,-0.04034003091190097,0.17277221126685488,120124.25390266295,2902.470730027544,123026.7246326905,0,0,0.0,32,8,16,45.43485960844926,0.52734375,54.92424242424242,980.30303030303,30.63446969696969,0
2,4,33,31,18,0.673469387755102,0.6326530612244898,0.36734693877551017,49,550,400,150,0.7272727272727273,7,4,3,317.99914924614467,0.9975907029478458,-0.19042797572260284,0.1524320463731073,123223.9465449245,-962.9779663923238,122260.96857853218,1,0,0.32653061224489793,44,5,12,43.88910908017036,0.5385890151515154,51.782407407407405,992.8703703703699,22.565235690235678,4
3,4,25,21,22,0.5813953488372093,0.4883720930232558,0.5116279069767442,43,800,700,100,0.875,9,7,2,385.5453458794408,0.9911406423034329,-0.2544414371656897,0.18600151997855943,123496.87073185985,2122.7287482687034,125619.59948012856,2,0,0.6976744186046512,37,6,16,41.92716951645523,0.5520833333333333,51.50767543859649,993.9692982456144,26.86403508771931,0
4,4,12,12,22,0.35294117647058826,0.35294117647058826,0.6470588235294117,34,550,400,150,0.7272727272727273,7,4,3,363.40015427867564,0.984402852049911,-0.04539718151861516,0.1804098990768103,124702.5581065762,2263.3857709750787,126965.94387755127,3,0,1.5294117647058822,34,0,16,41.22343067143423,0.5704656862745097,50.29761904761906,998.8095238095258,29.37675070028017,0
5,4,12,13,21,0.35294117647058826,0.38235294117647056,0.6176470588235294,34,600,400,200,0.6666666666666666,8,4,4,353.94627476184223,0.9763814616755794,-0.11122154716241539,0.17747998168845627,125119.07596371905,2057.08616780048,127176.16213151952,4,0,1.8235294117647058,34,0,18,41.0280818657782,0.574754901960784,49.880952380952394,1000.4761904761924,29.425770308123305,0
6,4,13,15,19,0.38235294117647056,0.4411764705882353,0.5588235294117647,34,500,300,200,0.6,7,3,4,350.59977284995654,0.9753045157456923,-0.09235958197895866,0.1771950203322753,125446.82716836724,1996.3258219954546,127443.1529903627,5,0,2.1470588235294117,34,0,14,40.77292533174887,0.578125,49.55357142857142,1001.7857142857133,29.464285714285687,1
7,4,18,15,22,0.4864864864864865,0.40540540540540543,0.5945945945945945,37,550,500,50,0.9090909090909091,6,5,1,339.98398199881785,0.9687812812812813,-0.15966009677800075,0.17456576654199377,126098.89581409658,1174.3209449061203,127273.21675900271,6,0,2.135135135135135,37,0,18,40.36663027656478,0.5788288288288288,48.90350877192982,1004.3859649122802,27.145566619250815,0
8,4,9,7,24,0.2903225806451613,0.22580645161290322,0.7741935483870968,31,750,500,250,0.6666666666666666,10,5,5,370.536352640548,0.9639784946236559,-0.09934312371867249,0.18969689766657558,125978.46984863303,3135.92054578996,129114.390394423,7,0,3.096774193548387,31,0,22,39.72384349329876,0.5907258064516128,49.023437500000014,1003.9062500000017,32.38407258064522,0
9,4,7,7,24,0.22580645161290322,0.22580645161290322,0.7741935483870968,31,850,600,250,0.7058823529411765,11,6,5,356.08206387323446,0.9545698924731183,-0.05097900202264538,0.18597533855904616,126796.77539401613,2830.0114949544645,129626.7868889706,8,0,3.774193548387097,31,0,19,39.24383214824391,0.5991263440860213,48.209635416666686,1007.1614583333358,32.48907930107535,0
10,4,10,9,25,0.29411764705882354,0.2647058823529412,0.7352941176470589,34,900,700,200,0.7777777777777778,11,7,4,332.09480823668923,0.9501633986928105,-0.053299738346738845,0.17839075097316007,127933.68055555595,1697.22222222227,129630.90277777822,9,0,3.7941176470588234,34,0,19,38.684102141680384,0.6035539215686272,47.08333333333336,1011.6666666666699,29.75490196078441,0
11,4,8,10,23,0.24242424242424243,0.30303030303030304,0.696969696969697,33,500,300,200,0.6,7,3,4,337.0811812228483,0.9476799242424243,-0.06635850025680501,0.18174220345304998,128082.49831795463,2034.839965397926,130117.33828335255,10,0,4.2727272727272725,33,0,20,38.40597255851493,0.6073232323232323,46.93627450980392,1012.2549019607843,30.674390968508614,0
12,4,7,4,26,0.23333333333333334,0.13333333333333333,0.8666666666666667,30,700,500,200,0.7142857142857143,9,5,4,364.12206662222735,0.9495210727969349,-0.05190007972362509,0.1954623875462827,127906.48666030755,3314.714851427908,131221.20151173545,11,0,4.8,30,0,23,37.901939941536,0.6131944444444444,47.11021505376344,1011.5591397849463,33.718637992831546,0
13,4,4,4,26,0.13333333333333333,0.13333333333333333,0.8666666666666667,30,450,200,250,0.4444444444444444,7,2,5,360.3319847819875,0.9455938697318008,-0.043889921245907515,0.19474470397040797,128178.55568562809,3237.3666753381517,131415.92236096624,12,0,5.666666666666667,30,0,24,37.71928369170871,0.6159722222222224,46.841397849462346,1012.634408602148,33.754480286738264,0
14,4,1,0,27,0.037037037037037035,0.0,1.0,27,550,400,150,0.7272727272727273,7,4,3,393.3934755790634,0.9377967711301045,-0.0112920454297738,0.2108440110437943,127843.3691184806,4658.549461451225,132501.9185799318,13,0,7.074074074074074,27,0,25,37.22655483617814,0.6219135802469137,47.17261904761904,1011.3095238095227,37.455908289241584,0
15,4,1,1,27,0.03571428571428571,0.03571428571428571,0.9642857142857143,28,900,700,200,0.7777777777777778,11,7,4,381.7271157508168,0.9355709876543209,-0.01719088827189319,0.20650763153703053,128217.27864067252,4188.802392984547,132406.08103365707,14,0,7.785714285714286,28,0,26,37.13795100959946,0.6223958333333333,46.80316091954023,1012.7873563218394,36.170977011494266,0
16,4,2,2,27,0.06896551724137931,0.06896551724137931,0.9310344827586207,29,650,500,150,0.7692307692307693,8,5,3,365.02988769472273,0.9360632183908045,-0.0008525956801823664,0.19539835164835173,127793.20987654332,3529.6682098765573,131322.87808641986,15,0,8.0,29,0,22,37.995077838827854,0.614942528735632,47.22222222222223,1011.111111111112,34.86590038314179,5
17,4,0,0,27,0.0,0.0,1.0,27,900,500,400,0.5555555555555556,13,5,8,388.86172813263914,0.9285375118708452,0.022604047346315603,0.2072504814772856,127617.73003472216,4525.130208333325,132142.86024305547,16,1,9.444444444444445,27,0,22,37.573024054982824,0.6195987654320988,47.39583333333333,1010.4166666666661,37.422839506172814,0
18,4,3,4,26,0.1,0.13333333333333333,0.8666666666666667,30,1000,900,100,0.9,11,9,2,356.434999190876,0.9326628352490421,-0.020557029177719066,0.19362535258639788,128382.79714417845,3152.0244392415193,131534.82158341998,17,0,9.4,30,0,20,37.60914014146772,0.6180555555555556,46.63978494623655,1013.4408602150531,33.78136200716844,0
19,4,3,2,27,0.10344827586206896,0.06896551724137931,0.9310344827586207,29,900,600,300,0.6666666666666666,12,6,6,383.71861508951525,0.9315476190476191,0.020849597288600252,0.19911587734301195,126532.44598765421,3910.5709876543056,130443.01697530852,18,0,10.448275862068966,29,0,17,38.82063316767899,0.6020114942528736,48.472222222222214,1006.1111111111103,34.69348659003828,5
20,4,4,3,28,0.12903225806451613,0.0967741935483871,0.9032258064516129,31,1400,800,600,0.5714285714285714,20,8,12,365.4443539923628,0.9335125448028674,0.016499097705594323,0.19445248959346717,127551.95617675781,3122.628445095485,130674.5846218533,19,0,10.35483870967742,31,0,18,38.23204004468505,0.6068548387096775,47.4609375,1010.15625,32.58568548387097,0
21,4,1,1,28,0.034482758620689655,0.034482758620689655,0.9655172413793104,29,950,700,250,0.7368421052631579,12,7,5,378.83978534160553,0.9285714285714285,0.007682859161809441,0.20120847912482187,127477.4329668209,3858.7046682098603,131336.13763503075,20,0,11.379310344827585,29,0,18,37.970333058268,0.6117097701149425,47.534722222222214,1009.8611111111104,34.82279693486588,0
22,4,4,4,28,0.125,0.125,0.875,32,1250,800,450,0.64,17,8,9,348.0298033007419,0.9372059811827957,0.002697925750591912,0.18914253426506789,128400.34060618801,2537.429056983966,130937.76966317197,21,0,11.1875,32,0,17,37.80418172002825,0.6129557291666667,46.62247474747474,1013.5101010100999,31.672190656565622,0
23,4,3,3,28,0.0967741935483871,0.0967741935483871,0.9032258064516129,31,850,500,350,0.5882352941176471,12,5,7,355.91083591919295,0.9305555555555556,-0.009278128468943159,0.19410599370719014,128540.34423828126,2949.7802734375005,131490.12451171878,22,0,11.806451612903226,31,0,18,37.461479198767336,0.6169354838709677,46.484375,1014.0625000000001,32.7116935483871,0
24,4,1,1,28,0.034482758620689655,0.034482758620689655,0.9655172413793104,29,1100,800,300,0.7272727272727273,14,8,6,371.05033391020015,0.9271346469622331,0.005951003405296085,0.20231803494237302,128531.54176311742,3738.3342978395244,132269.87606095694,23,0,13.206896551724139,29,0,20,37.086671917088964,0.6224856321839078,46.493055555555564,1014.027777777779,34.96647509578548,0
25,4,1,1,28,0.034482758620689655,0.034482758620689655,0.9655172413793104,29,1050,900,150,0.8571428571428571,12,9,3,368.9132092762462,0.9278530377668308,-0.00537834790362357,0.20258351965440152,128813.37046682108,3704.190779321004,132517.56124614208,24,0,13.586206896551724,29,0,22,36.85282414374973,0.6253591954022988,46.215277777777786,1015.1388888888896,35.00478927203068,0
26,4,2,3,27,0.06666666666666667,0.1,0.9,30,750,600,150,0.8,9,6,3,359.2274152459335,0.9295019157088122,-0.01667548500881888,0.19852041368854226,129064.77627471389,3272.721196092038,132337.49747080592,25,0,14.066666666666666,30,0,22,36.842206790123456,0.625,45.96774193548387,1016.129032258065,33.8709677419355,0
